WigleWifi-1.4,appRelease=2.26,model=XT1254,release=6.0.1,device=quark,display=MCG24.251-5-5,board=APQ8084,brand=motorola
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
f0:ab:54:bc:30:eb,RollingThunder,[WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:04:45,1,-92,43.13944992,-70.93669234,1,3,WIFI
a0:63:91:a0:a5:33,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:05:15,6,-90,43.13930608,-70.93666266,2,3,WIFI
c4:49:bb:53:12:aa,WiFi Hotspot 8806,[WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:05:42,6,-81,43.13930605,-70.93666198,2,3,WIFI
f0:ab:54:37:0f:c7,Kendalls Wifi,[WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:06:14,11,-90,43.1393055,-70.93666252,2,3,WIFI
a0:63:91:a0:a5:33,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:07:29,6,-82,43.13895697,-70.93626291,4,3,WIFI
b4:5d:50:e4:c8:b2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:07:29,36,-89,43.13895697,-70.93626291,4,3,WIFI
b4:5d:50:e4:c8:b0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:07:29,36,-90,43.13895697,-70.93626291,4,3,WIFI
b4:5d:50:d9:a1:62,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:07:29,11,-90,43.13895697,-70.93626291,4,3,WIFI
a0:63:91:a0:a5:33,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:07:42,6,-77,43.13887242,-70.93605895,5,3,WIFI
b4:5d:50:d9:a1:62,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:07:42,11,-80,43.13887242,-70.93605895,5,3,WIFI
b4:5d:50:d9:a1:70,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:07:42,5580,-79,43.13887242,-70.93605895,5,3,WIFI
b4:5d:50:d9:a1:72,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:07:42,5580,-79,43.13887242,-70.93605895,5,3,WIFI
b4:5d:50:d9:a1:60,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:07:42,11,-81,43.13887242,-70.93605895,5,3,WIFI
b4:5d:50:d9:a1:71,UNH-Public,[ESS],2018-02-20 16:07:42,5580,-78,43.13887242,-70.93605895,5,3,WIFI
b4:5d:50:e4:c8:b1,UNH-Public,[ESS],2018-02-20 16:07:42,36,-85,43.13887242,-70.93605895,5,3,WIFI
b4:5d:50:d9:a1:61,UNH-Public,[ESS],2018-02-20 16:07:42,11,-79,43.13887242,-70.93605895,5,3,WIFI
b4:5d:50:e4:c8:b2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:07:57,36,-79,43.13877555,-70.93586978,4,3,WIFI
b4:5d:50:e4:c8:b0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:07:57,36,-79,43.13877555,-70.93586978,4,3,WIFI
b4:5d:50:e4:c8:b1,UNH-Public,[ESS],2018-02-20 16:07:57,36,-79,43.13877555,-70.93586978,4,3,WIFI
2c:59:e5:f0:73:4a,HP-Print-4A-Officejet Pro 8600,[ESS],2018-02-20 16:07:57,11,-88,43.13877555,-70.93586978,4,3,WIFI
b4:5d:50:ec:03:d0,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:08:17,108,-80,43.13863292,-70.93555981,4,3,WIFI
b4:5d:50:ec:03:d1,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:08:17,108,-81,43.13863292,-70.93555981,4,3,WIFI
ac:e2:d3:a7:fb:e9,DIRECT-E8-HP ENVY 4520 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-02-20 16:08:17,6,-91,43.13863292,-70.93555981,4,3,WIFI
b4:5d:50:ec:03:d2,UNH-Public,[ESS],2018-02-20 16:08:17,108,-81,43.13863292,-70.93555981,4,3,WIFI
b4:5d:50:e4:c1:c1,UNH-Public,[ESS],2018-02-20 16:08:17,6,-89,43.13863292,-70.93555981,4,3,WIFI
a0:63:91:a0:a5:33,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:08:25,6,-72,43.13857457,-70.93542619,4,3,WIFI
ac:e2:d3:a7:fb:e9,DIRECT-E8-HP ENVY 4520 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-02-20 16:08:25,6,-86,43.13857457,-70.93542619,4,3,WIFI
b4:5d:50:e4:cf:f0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:08:36,58,-78,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:e4:c3:f2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:08:36,149,-78,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:e4:cf:f2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:08:36,58,-79,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:e4:c1:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:08:36,5580,-80,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:e4:c1:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:08:36,5580,-81,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:e4:c8:f0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:08:36,58,-81,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:e4:c8:f2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:08:36,58,-81,43.13850135,-70.93527101,4,3,WIFI
a8:bd:27:31:56:22,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:08:36,6,-86,43.13850135,-70.93527101,4,3,WIFI
a8:bd:27:31:56:20,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:08:36,6,-91,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:e4:cf:f1,UNH-Public,[ESS],2018-02-20 16:08:36,58,-79,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:e4:c1:d1,UNH-Public,[ESS],2018-02-20 16:08:36,5580,-80,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:e4:c8:f1,UNH-Public,[ESS],2018-02-20 16:08:36,58,-81,43.13850135,-70.93527101,4,3,WIFI
a8:bd:27:31:56:21,UNH-Public,[ESS],2018-02-20 16:08:36,6,-82,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:e3:12:61,UNH-Public,[ESS],2018-02-20 16:08:36,6,-89,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:e4:c3:e1,UNH-Public,[ESS],2018-02-20 16:08:36,11,-89,43.13850135,-70.93527101,4,3,WIFI
b4:5d:50:d9:a9:21,UNH-Public,[ESS],2018-02-20 16:08:36,11,-91,43.13850135,-70.93527101,4,3,WIFI
00:30:44:1e:8a:45,IBR1100-a45,[WPA2-PSK-CCMP][WPS][ESS],2018-02-20 16:08:53,11,-91,43.13838745,-70.93502088,2,3,WIFI
34:fc:b9:73:76:01,,[ESS],2018-02-20 16:08:53,6,-81,43.13838745,-70.93502088,2,3,WIFI
34:fc:b9:73:76:00,UNH-Wildcats,[ESS],2018-02-20 16:08:53,6,-81,43.13838745,-70.93502088,2,3,WIFI
b4:5d:50:e4:ce:c1,UNH-Public,[ESS],2018-02-20 16:08:53,6,-89,43.13838745,-70.93502088,2,3,WIFI
2c:59:e5:f0:73:4a,HP-Print-4A-Officejet Pro 8600,[ESS],2018-02-20 16:09:09,11,-90,43.13831127,-70.93475856,2,3,WIFI
b4:5d:50:e4:84:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:09,108,-81,43.13831127,-70.93475856,2,3,WIFI
b4:5d:50:e3:12:72,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:09,108,-81,43.13831127,-70.93475856,2,3,WIFI
b4:5d:50:e4:84:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:09,108,-82,43.13831127,-70.93475856,2,3,WIFI
a8:bd:27:34:28:42,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:09,1,-89,43.13831127,-70.93475856,2,3,WIFI
a8:bd:27:34:28:40,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:09,1,-89,43.13831127,-70.93475856,2,3,WIFI
b4:5d:50:e4:84:d1,UNH-Public,[ESS],2018-02-20 16:09:09,108,-80,43.13831127,-70.93475856,2,3,WIFI
b4:5d:50:e3:12:71,UNH-Public,[ESS],2018-02-20 16:09:09,108,-81,43.13831127,-70.93475856,2,3,WIFI
a8:bd:27:34:28:41,UNH-Public,[ESS],2018-02-20 16:09:09,1,-86,43.13831127,-70.93475856,2,3,WIFI
b4:5d:50:e3:12:61,UNH-Public,[ESS],2018-02-20 16:09:26,6,-79,43.13818357,-70.93451793,-2,3,WIFI
b4:5d:50:e3:0e:92,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:26,100,-88,43.13818357,-70.93451793,-2,3,WIFI
b4:5d:50:e3:12:70,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:26,108,-80,43.13818357,-70.93451793,-2,3,WIFI
b4:5d:50:e4:c3:f0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:26,149,-80,43.13818357,-70.93451793,-2,3,WIFI
b4:5d:50:e3:12:b2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:26,5580,-81,43.13818357,-70.93451793,-2,3,WIFI
b4:5d:50:e3:12:b0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:26,5580,-82,43.13818357,-70.93451793,-2,3,WIFI
b4:5d:50:e3:0e:90,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:26,100,-87,43.13818357,-70.93451793,-2,3,WIFI
b4:5d:50:e3:12:60,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:26,6,-79,43.13818357,-70.93451793,-2,3,WIFI
b4:5d:50:e3:0e:82,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:26,1,-87,43.13818357,-70.93451793,-2,3,WIFI
b4:5d:50:e4:c3:f1,UNH-Public,[ESS],2018-02-20 16:09:26,149,-79,43.13818357,-70.93451793,-2,3,WIFI
b4:5d:50:e3:12:b1,UNH-Public,[ESS],2018-02-20 16:09:26,5580,-81,43.13818357,-70.93451793,-2,3,WIFI
b4:5d:50:e3:0e:91,UNH-Public,[ESS],2018-02-20 16:09:26,100,-87,43.13818357,-70.93451793,-2,3,WIFI
a8:bd:27:34:28:42,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:31,1,-84,43.13814983,-70.93446482,-3,3,WIFI
b4:5d:50:e3:0e:92,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:31,100,-79,43.13814983,-70.93446482,-3,3,WIFI
b4:5d:50:e3:0e:90,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:31,100,-79,43.13814983,-70.93446482,-3,3,WIFI
b4:5d:50:e3:0e:91,UNH-Public,[ESS],2018-02-20 16:09:31,100,-79,43.13814983,-70.93446482,-3,3,WIFI
b4:5d:50:d9:a0:f2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:31,5580,-80,43.13814983,-70.93446482,-3,3,WIFI
b4:5d:50:e3:12:62,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:31,6,-83,43.13814983,-70.93446482,-3,3,WIFI
b4:5d:50:17:c2:02,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:31,11,-83,43.13814983,-70.93446482,-3,3,WIFI
b4:5d:50:17:c2:00,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:31,11,-84,43.13814983,-70.93446482,-3,3,WIFI
b4:5d:50:e3:0e:80,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:31,1,-86,43.13814983,-70.93446482,-3,3,WIFI
b4:5d:50:d9:a0:f1,UNH-Public,[ESS],2018-02-20 16:09:31,5580,-81,43.13814983,-70.93446482,-3,3,WIFI
b4:5d:50:e3:0e:81,UNH-Public,[ESS],2018-02-20 16:09:31,1,-82,43.13814983,-70.93446482,-3,3,WIFI
b4:5d:50:17:c2:01,UNH-Public,[ESS],2018-02-20 16:09:31,11,-84,43.13814983,-70.93446482,-3,3,WIFI
a0:63:91:a0:a5:33,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2018-02-20 16:09:37,6,-77,43.13812272,-70.93438983,-1,3,WIFI
b4:5d:50:e3:12:b2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:37,5580,-76,43.13812272,-70.93438983,-1,3,WIFI
b4:5d:50:e3:12:b0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:37,5580,-76,43.13812272,-70.93438983,-1,3,WIFI
b4:5d:50:e3:12:b1,UNH-Public,[ESS],2018-02-20 16:09:37,5580,-75,43.13812272,-70.93438983,-1,3,WIFI
b4:5d:50:e3:12:a2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:37,11,-76,43.13812272,-70.93438983,-1,3,WIFI
ac:e2:d3:a7:fb:e9,DIRECT-E8-HP ENVY 4520 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-02-20 16:09:37,6,-92,43.13812272,-70.93438983,-1,3,WIFI
b4:5d:50:e3:12:b2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:46,5580,-68,43.13805651,-70.93427256,-2,3,WIFI
b4:5d:50:e3:12:b0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:46,5580,-64,43.13805651,-70.93427256,-2,3,WIFI
b4:5d:50:e3:12:b1,UNH-Public,[ESS],2018-02-20 16:09:46,5580,-63,43.13805651,-70.93427256,-2,3,WIFI
b4:5d:50:e3:2e:f0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:46,108,-80,43.13805651,-70.93427256,-2,3,WIFI
b4:5d:50:e3:12:a0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:46,11,-75,43.13805651,-70.93427256,-2,3,WIFI
a8:bd:27:31:56:20,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:46,6,-77,43.13805651,-70.93427256,-2,3,WIFI
a8:bd:27:34:28:40,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:46,1,-82,43.13805651,-70.93427256,-2,3,WIFI
b4:5d:50:e3:2e:f1,UNH-Public,[ESS],2018-02-20 16:09:46,108,-79,43.13805651,-70.93427256,-2,3,WIFI
b4:5d:50:e3:12:a1,UNH-Public,[ESS],2018-02-20 16:09:46,11,-74,43.13805651,-70.93427256,-2,3,WIFI
a8:bd:27:31:56:21,UNH-Public,[ESS],2018-02-20 16:09:46,6,-76,43.13805651,-70.93427256,-2,3,WIFI
a8:bd:27:31:53:61,UNH-Public,[ESS],2018-02-20 16:09:46,1,-86,43.13805651,-70.93427256,-2,3,WIFI
b4:5d:50:e3:12:f2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,132,-80,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e3:12:f0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,132,-80,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e3:2e:f2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,108,-81,43.13801938,-70.93419115,-2,3,WIFI
a8:bd:27:31:53:70,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,100,-82,43.13801938,-70.93419115,-2,3,WIFI
84:d4:7e:73:96:40,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,6,-77,43.13801938,-70.93419115,-2,3,WIFI
84:d4:7e:73:96:42,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,6,-78,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e3:2e:e2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,6,-84,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e4:84:60,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,1,-84,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e3:2e:e0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,6,-85,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e4:84:62,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,1,-86,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e5:1b:e0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,1,-87,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e3:12:e0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:52,1,-87,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e3:12:f1,UNH-Public,[ESS],2018-02-20 16:09:52,132,-80,43.13801938,-70.93419115,-2,3,WIFI
a8:bd:27:31:53:71,UNH-Public,[ESS],2018-02-20 16:09:52,100,-82,43.13801938,-70.93419115,-2,3,WIFI
84:d4:7e:73:96:41,UNH-Public,[ESS],2018-02-20 16:09:52,6,-72,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e4:84:61,UNH-Public,[ESS],2018-02-20 16:09:52,1,-82,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e3:2e:e1,UNH-Public,[ESS],2018-02-20 16:09:52,6,-82,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:d9:9d:c1,UNH-Public,[ESS],2018-02-20 16:09:52,6,-84,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e5:1b:e1,UNH-Public,[ESS],2018-02-20 16:09:52,1,-87,43.13801938,-70.93419115,-2,3,WIFI
b4:5d:50:e3:2e:f2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:58,108,-73,43.13797903,-70.93410626,-1,3,WIFI
b4:5d:50:e3:2e:e2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:58,6,-76,43.13797903,-70.93410626,-1,3,WIFI
b4:5d:50:14:26:92,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:58,52,-82,43.13797903,-70.93410626,-1,3,WIFI
b4:5d:50:14:26:90,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:58,52,-82,43.13797903,-70.93410626,-1,3,WIFI
84:d4:7e:79:4d:20,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:09:58,1,-86,43.13797903,-70.93410626,-1,3,WIFI
b4:5d:50:14:26:91,UNH-Public,[ESS],2018-02-20 16:09:58,52,-82,43.13797903,-70.93410626,-1,3,WIFI
b4:5d:50:e3:2e:e0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:03,6,-73,43.13796374,-70.93406623,-2,3,WIFI
b4:5d:50:e3:2e:e1,UNH-Public,[ESS],2018-02-20 16:10:03,6,-72,43.13796374,-70.93406623,-2,3,WIFI
b4:5d:50:14:26:92,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:03,52,-77,43.13796374,-70.93406623,-2,3,WIFI
84:d4:7e:79:4d:32,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:03,52,-77,43.13796374,-70.93406623,-2,3,WIFI
84:d4:7e:79:4d:30,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:03,52,-78,43.13796374,-70.93406623,-2,3,WIFI
b4:5d:50:e3:14:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:03,44,-79,43.13796374,-70.93406623,-2,3,WIFI
b4:5d:50:e3:14:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:03,44,-79,43.13796374,-70.93406623,-2,3,WIFI
b4:5d:50:e3:44:12,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:03,157,-80,43.13796374,-70.93406623,-2,3,WIFI
b4:5d:50:e3:44:10,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:03,157,-80,43.13796374,-70.93406623,-2,3,WIFI
84:d4:7e:79:4d:22,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:03,1,-83,43.13796374,-70.93406623,-2,3,WIFI
b4:5d:50:e3:44:02,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:03,11,-85,43.13796374,-70.93406623,-2,3,WIFI
90:84:0d:dd:81:09,SportStudies,[WPA2-PSK-CCMP][ESS],2018-02-20 16:10:03,2,-89,43.13796374,-70.93406623,-2,3,WIFI
84:d4:7e:79:4d:31,UNH-Public,[ESS],2018-02-20 16:10:03,52,-78,43.13796374,-70.93406623,-2,3,WIFI
b4:5d:50:e3:44:11,UNH-Public,[ESS],2018-02-20 16:10:03,157,-79,43.13796374,-70.93406623,-2,3,WIFI
b4:5d:50:e3:14:d1,UNH-Public,[ESS],2018-02-20 16:10:03,44,-80,43.13796374,-70.93406623,-2,3,WIFI
b4:5d:50:d9:9d:d0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:10,132,-81,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:d9:9d:d2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:10,132,-81,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:eb:c9:b0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:10,36,-82,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:eb:c9:b2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:10,36,-84,43.13797022,-70.9340751,-1,3,WIFI
ac:e2:d3:a7:fb:e9,DIRECT-E8-HP ENVY 4520 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2018-02-20 16:10:10,6,-79,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:14:26:82,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:10,11,-83,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:d9:9d:c2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:10,6,-84,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:e3:14:c0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:10,1,-85,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:e3:14:c2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:10,1,-85,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:14:26:80,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:10,11,-85,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:ec:03:c0,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:10,1,-88,43.13797022,-70.9340751,-1,3,WIFI
a8:bd:27:34:2b:c0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:10,11,-89,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:d9:9d:d1,UNH-Public,[ESS],2018-02-20 16:10:10,132,-81,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:eb:c9:b1,UNH-Public,[ESS],2018-02-20 16:10:10,36,-82,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:d9:9d:c1,UNH-Public,[ESS],2018-02-20 16:10:10,6,-79,43.13797022,-70.9340751,-1,3,WIFI
84:d4:7e:79:4d:21,UNH-Public,[ESS],2018-02-20 16:10:10,1,-86,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:ec:03:c2,UNH-Public,[ESS],2018-02-20 16:10:10,1,-86,43.13797022,-70.9340751,-1,3,WIFI
b4:5d:50:e3:2e:f0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:15,108,-75,43.13796821,-70.93405755,0,3,WIFI
b4:5d:50:d9:af:11,UNH-Public,[ESS],2018-02-20 16:10:15,100,-90,43.13796821,-70.93405755,0,3,WIFI
b4:5d:50:e3:44:01,UNH-Public,[ESS],2018-02-20 16:10:15,11,-85,43.13796821,-70.93405755,0,3,WIFI
b4:5d:50:e3:2e:f1,UNH-Public,[ESS],2018-02-20 16:10:23,108,-72,43.1379542,-70.93403932,0,3,WIFI
b4:5d:50:14:26:91,UNH-Public,[ESS],2018-02-20 16:10:23,52,-77,43.1379542,-70.93403932,0,3,WIFI
b4:5d:50:14:26:80,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:23,11,-80,43.1379542,-70.93403932,0,3,WIFI
b4:5d:50:ec:03:d1,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:23,108,-88,43.1379542,-70.93403932,0,3,WIFI
b4:5d:50:ec:03:d0,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:23,108,-90,43.1379542,-70.93403932,0,3,WIFI
b4:5d:50:d9:9d:c0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:23,6,-86,43.1379542,-70.93403932,0,3,WIFI
b4:5d:50:ec:03:d2,UNH-Public,[ESS],2018-02-20 16:10:23,108,-89,43.1379542,-70.93403932,0,3,WIFI
b4:5d:50:14:26:81,UNH-Public,[ESS],2018-02-20 16:10:23,11,-83,43.1379542,-70.93403932,0,3,WIFI
b4:5d:50:e3:14:c1,UNH-Public,[ESS],2018-02-20 16:10:23,1,-85,43.1379542,-70.93403932,0,3,WIFI
b4:5d:50:eb:c9:a1,UNH-Public,[ESS],2018-02-20 16:10:23,1,-89,43.1379542,-70.93403932,0,3,WIFI
b4:5d:50:e3:14:c2,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:36,1,-77,43.13786436,-70.93386146,-1,3,WIFI
b4:5d:50:e3:14:c1,UNH-Public,[ESS],2018-02-20 16:10:36,1,-80,43.13786436,-70.93386146,-1,3,WIFI
b4:5d:50:e3:44:00,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:10:36,11,-88,43.13786436,-70.93386146,-1,3,WIFI
b4:5d:50:e3:14:c0,eduroam,[WPA2-EAP-CCMP][ESS],2018-02-20 16:11:04,1,-73,43.13764165,-70.93355163,1,3,WIFI
b4:5d:50:e3:14:c1,UNH-Public,[ESS],2018-02-20 16:11:04,1,-70,43.13764165,-70.93355163,1,3,WIFI
b4:5d:50:17:c2:12,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:11:04,132,-81,43.13764165,-70.93355163,1,3,WIFI
a8:bd:27:34:2c:62,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:11:04,6,-88,43.13764165,-70.93355163,1,3,WIFI
a8:bd:27:34:2c:61,UNH-Public,[ESS],2018-02-20 16:11:04,6,-83,43.13764165,-70.93355163,1,3,WIFI
b4:5d:50:14:26:82,UNH-Secure,[WPA2-EAP-CCMP][ESS],2018-02-20 16:11:10,11,-69,43.13757073,-70.93358099,1,3,WIFI
